Feature Id,Importances
organization,10.453485497355667
job_location_geo_longitude,2.127391781993465
region_profession,2.1067152044989714
job_location_geo_latitude,1.9626539414365658
requirements_qualifications_1,1.3545515342654577
median_federal_district_profession_mean_salary,1.342352037306795
requirements_qualifications_3,1.3142404423234182
requirements_qualifications_6,1.31391590359162
requirements_qualifications_5,1.309390407277931
requirements_qualifications_4,1.2732629326076157
requirements_qualifications_7,1.2608924321857564
responsibilities_5,1.2594955428806864
requirements_qualifications_2,1.2591120566770675
min_region_mean_salary,1.221452230221253
title_6,1.1863268229120918
title_5,1.184680625279771
requirements_qualifications_0,1.1823569017239461
responsibilities_4,1.1669327202545714
responsibilities_0,1.146161292448628
title_4,1.1433509223826874
responsibilities_6,1.1408668850565449
date_creation_timestamp,1.1309844395525828
responsibilities_2,1.124428777414945
title_7,1.1033085957192788
responsibilities_7,1.1022897348390561
median_region_mean_salary,1.10098345957695
title_1,1.0913949340960456
responsibilities_3,1.0540035095210905
responsibilities_1,1.0214829810748092
title_3,1.0157898565165353
job_benefits_other_benefits_2,0.9748733946412462
job_benefits_other_benefits_1,0.9519299510361254
job_benefits_other_benefits_7,0.9329418819881712
median_education_requirements_education_type_profession_mean_salary,0.9274888878242583
day,0.9242866507763519
job_benefits_other_benefits_6,0.8953331041630735
job_benefits_other_benefits_5,0.8878774033067447
title_2,0.8786075197786043
title_0,0.8580852748906831
mean_region_mean_salary,0.838518775725978
industry_profession,0.8343059800738799
job_benefits_other_benefits_3,0.8326393765660697
std_federal_district_profession_mean_salary,0.8298343750835023
region_industry,0.8109298421190648
job_benefits_other_benefits_0,0.8041475112999442
job_benefits_other_benefits_4,0.8014141202799208
random,0.7965750561341571
experience_requirements,0.7940936544284434
min_federal_district_profession_mean_salary,0.7838486336025392
federal_district,0.7178852288065295
std_region_mean_salary,0.7122000444650014
accommodation_capability,0.69695806431398
region,0.6886540629517083
federal_district_profession,0.6742950025255073
mean_federal_district_profession_mean_salary,0.6322732958554932
premium_type_work_hours,0.6189019953264394
max_region_mean_salary,0.6030281730302537
id,0.6026953990835935
work_hours,0.6016492665414178
mean_education_requirements_education_type_profession_mean_salary,0.5972838408276742
date_posted,0.564658405955133
year_quarter,0.5617572182127346
wpypz_wprgv,0.558593566392904
inner_info_contact_source,0.5495258614583878
month,0.5483262068710258
min_education_requirements_education_type_profession_mean_salary,0.5405625303814842
std_education_requirements_education_type_profession_mean_salary,0.532460123397108
max_federal_district_profession_mean_salary,0.5305974717835066
season,0.530159776033335
quarter,0.5268603977669899
min_education_requirements_education_type_industry_mean_salary,0.5218470261822922
need_medcard,0.5147650018888238
is_uzbekistan_recruitment,0.5035398492357149
amplitude_region_mean_salary,0.4999253836203273
year,0.49309016453486476
min_profession_mean_salary,0.44880684513409314
education_requirements_education_type,0.438027868164064
amplitude_federal_district_profession_mean_salary,0.43792184276854074
education_requirements_education_type_profession,0.4283154228320382
industry,0.4250598386745818
employment_type,0.4248895623794197
std_education_requirements_education_type_industry_mean_salary,0.4061536071908438
std_work_hours_mean_salary,0.40433899141930885
disabled,0.38791261597289656
social_protecteds_social_protected,0.3820385368506637
max_education_requirements_education_type_profession_mean_salary,0.38031244703701556
median_work_hours_mean_salary,0.36818238454172614
education_requirements_education_type_industry,0.36397353059950427
accommodation_housing,0.36392935623631895
incentive_compensation_transport_compensation,0.3604261209559938
min_year_month_mean_salary,0.3584842571630391
min_industry_mean_salary,0.3538489003895539
max_work_hours_mean_salary,0.34516106825444437
amplitude_profession_mean_salary,0.32969010590648795
min_education_requirements_education_type_mean_salary,0.3270326669729136
drive_licences,0.32377589375444693
inner_info_source_type,0.32256974291594515
work_places * retraining_grant_value,0.32044995728116427
median_education_requirements_education_type_industry_mean_salary,0.3177968705200472
inner_info_source_type_source,0.3139420852429201
min_work_hours_mean_salary,0.31282848177335226
profession,0.3123936191248719
amplitude_education_requirements_education_type_profession_mean_salary,0.30904918346044624
max_profession_mean_salary,0.3082934982586225
min_year_quarter_mean_salary,0.3082107858523931
max_education_requirements_education_type_industry_mean_salary,0.30386819192273123
median_profession_mean_salary,0.29806122231556426
year_season,0.2977517241138563
std_year_month_mean_salary,0.2964234165095443
max_industry_mean_salary,0.2888408920490603
amplitude_education_requirements_education_type_industry_mean_salary,0.287659306115957
year_month,0.27712195783434085
mean_education_requirements_education_type_industry_mean_salary,0.2763207782420003
work_places,0.2760651415892529
median_education_requirements_education_type_mean_salary,0.26102979990056174
amplitude_work_hours_mean_salary,0.22944484016782854
driver_licence_b,0.22782247186738316
max_year_month_mean_salary,0.2258465702308711
max_year_season_mean_salary,0.22471277984230553
mean_profession_mean_salary,0.21572594415024868
source,0.2115685028108438
std_industry_mean_salary,0.20661730547013757
